customer_id,age,totalprice,quantity,transaction_count,cluster,label,age_scaled,totalprice_scaled,customer_count,avg_age,avg_totalprice,cluster_value_score
C100851,50,2700.72,3,1,1,Khách hàng vãng lai,0.6274509803921569,0.41202528259490523,75612,43.4148,651.3849,-0.1
C100936,32,2700.72,3,1,1,Khách hàng vãng lai,0.27450980392156865,0.41202528259490523,75612,43.4148,651.3849,-0.1
C100952,39,2700.72,3,1,1,Khách hàng vãng lai,0.4117647058823529,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101100,25,2700.72,3,1,1,Khách hàng vãng lai,0.13725490196078433,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101227,30,2700.72,3,1,1,Khách hàng vãng lai,0.23529411764705888,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101278,59,2700.72,3,1,1,Khách hàng vãng lai,0.8039215686274509,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101393,60,2700.72,3,1,1,Khách hàng vãng lai,0.823529411764706,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101397,25,2700.72,3,1,1,Khách hàng vãng lai,0.13725490196078433,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101412,30,2700.72,3,1,1,Khách hàng vãng lai,0.23529411764705888,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101413,40,2700.72,3,1,1,Khách hàng vãng lai,0.43137254901960786,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101420,31,2700.72,3,1,1,Khách hàng vãng lai,0.2549019607843137,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101423,35,2700.72,3,1,1,Khách hàng vãng lai,0.33333333333333337,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101429,46,2700.72,3,1,1,Khách hàng vãng lai,0.5490196078431373,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101452,31,2700.72,3,1,1,Khách hàng vãng lai,0.2549019607843137,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101484,42,2700.72,3,1,1,Khách hàng vãng lai,0.47058823529411764,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101556,47,2700.72,3,1,1,Khách hàng vãng lai,0.5686274509803921,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101595,22,2700.72,3,1,1,Khách hàng vãng lai,0.07843137254901966,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101689,57,2700.72,3,1,1,Khách hàng vãng lai,0.7647058823529412,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101818,56,2700.72,3,1,1,Khách hàng vãng lai,0.7450980392156864,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101871,22,2700.72,3,1,1,Khách hàng vãng lai,0.07843137254901966,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101958,18,2700.72,3,1,1,Khách hàng vãng lai,0.0,0.41202528259490523,75612,43.4148,651.3849,-0.1
C101995,24,2700.72,3,1,1,Khách hàng vãng lai,0.11764705882352944,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102008,50,2700.72,3,1,1,Khách hàng vãng lai,0.6274509803921569,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102098,19,2700.72,3,1,1,Khách hàng vãng lai,0.019607843137254943,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102125,22,2700.72,3,1,1,Khách hàng vãng lai,0.07843137254901966,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102151,42,2700.72,3,1,1,Khách hàng vãng lai,0.47058823529411764,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102176,43,2700.72,3,1,1,Khách hàng vãng lai,0.4901960784313726,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102179,59,2700.72,3,1,1,Khách hàng vãng lai,0.8039215686274509,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102247,36,2700.72,3,1,1,Khách hàng vãng lai,0.3529411764705882,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102282,18,2700.72,3,1,1,Khách hàng vãng lai,0.0,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102289,65,2700.72,3,1,1,Khách hàng vãng lai,0.9215686274509803,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102297,68,2700.72,3,1,1,Khách hàng vãng lai,0.9803921568627451,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102312,69,2700.72,3,1,1,Khách hàng vãng lai,1.0,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102403,56,2700.72,3,1,1,Khách hàng vãng lai,0.7450980392156864,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102426,34,2700.72,3,1,1,Khách hàng vãng lai,0.3137254901960784,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102449,22,2700.72,3,1,1,Khách hàng vãng lai,0.07843137254901966,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102460,50,2700.72,3,1,1,Khách hàng vãng lai,0.6274509803921569,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102461,62,2700.72,3,1,1,Khách hàng vãng lai,0.8627450980392156,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102492,44,2700.72,3,1,1,Khách hàng vãng lai,0.5098039215686275,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102506,44,2700.72,3,1,1,Khách hàng vãng lai,0.5098039215686275,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102511,32,2700.72,3,1,1,Khách hàng vãng lai,0.27450980392156865,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102522,22,2700.72,3,1,1,Khách hàng vãng lai,0.07843137254901966,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102547,26,2700.72,3,1,1,Khách hàng vãng lai,0.1568627450980392,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102560,54,2700.72,3,1,1,Khách hàng vãng lai,0.7058823529411765,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102647,52,2700.72,3,1,1,Khách hàng vãng lai,0.6666666666666666,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102678,51,2700.72,3,1,1,Khách hàng vãng lai,0.6470588235294118,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102697,46,2700.72,3,1,1,Khách hàng vãng lai,0.5490196078431373,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102783,28,2700.72,3,1,1,Khách hàng vãng lai,0.1960784313725491,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102832,41,2700.72,3,1,1,Khách hàng vãng lai,0.4509803921568628,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102940,59,2700.72,3,1,1,Khách hàng vãng lai,0.8039215686274509,0.41202528259490523,75612,43.4148,651.3849,-0.1
C102978,26,2700.72,3,1,1,Khách hàng vãng lai,0.1568627450980392,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103013,28,2700.72,3,1,1,Khách hàng vãng lai,0.1960784313725491,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103108,62,2700.72,3,1,1,Khách hàng vãng lai,0.8627450980392156,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103194,36,2700.72,3,1,1,Khách hàng vãng lai,0.3529411764705882,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103260,65,2700.72,3,1,1,Khách hàng vãng lai,0.9215686274509803,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103333,21,2700.72,3,1,1,Khách hàng vãng lai,0.05882352941176472,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103351,56,2700.72,3,1,1,Khách hàng vãng lai,0.7450980392156864,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103404,67,2700.72,3,1,1,Khách hàng vãng lai,0.9607843137254902,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103405,31,2700.72,3,1,1,Khách hàng vãng lai,0.2549019607843137,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103434,36,2700.72,3,1,1,Khách hàng vãng lai,0.3529411764705882,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103455,61,2700.72,3,1,1,Khách hàng vãng lai,0.8431372549019608,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103546,58,2700.72,3,1,1,Khách hàng vãng lai,0.7843137254901961,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103587,65,2700.72,3,1,1,Khách hàng vãng lai,0.9215686274509803,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103669,19,2700.72,3,1,1,Khách hàng vãng lai,0.019607843137254943,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103734,62,2700.72,3,1,1,Khách hàng vãng lai,0.8627450980392156,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103737,59,2700.72,3,1,1,Khách hàng vãng lai,0.8039215686274509,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103768,32,2700.72,3,1,1,Khách hàng vãng lai,0.27450980392156865,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103821,28,2700.72,3,1,1,Khách hàng vãng lai,0.1960784313725491,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103849,68,2700.72,3,1,1,Khách hàng vãng lai,0.9803921568627451,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103909,32,2700.72,3,1,1,Khách hàng vãng lai,0.27450980392156865,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103944,42,2700.72,3,1,1,Khách hàng vãng lai,0.47058823529411764,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103949,67,2700.72,3,1,1,Khách hàng vãng lai,0.9607843137254902,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103959,60,2700.72,3,1,1,Khách hàng vãng lai,0.823529411764706,0.41202528259490523,75612,43.4148,651.3849,-0.1
C103982,37,2700.72,3,1,1,Khách hàng vãng lai,0.37254901960784315,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104014,54,2700.72,3,1,1,Khách hàng vãng lai,0.7058823529411765,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104063,57,2700.72,3,1,1,Khách hàng vãng lai,0.7647058823529412,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104136,36,2700.72,3,1,1,Khách hàng vãng lai,0.3529411764705882,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104209,59,2700.72,3,1,1,Khách hàng vãng lai,0.8039215686274509,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104300,19,2700.72,3,1,1,Khách hàng vãng lai,0.019607843137254943,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104331,36,2700.72,3,1,1,Khách hàng vãng lai,0.3529411764705882,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104347,39,2700.72,3,1,1,Khách hàng vãng lai,0.4117647058823529,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104381,64,2700.72,3,1,1,Khách hàng vãng lai,0.9019607843137255,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104382,58,2700.72,3,1,1,Khách hàng vãng lai,0.7843137254901961,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104426,60,2700.72,3,1,1,Khách hàng vãng lai,0.823529411764706,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104431,43,2700.72,3,1,1,Khách hàng vãng lai,0.4901960784313726,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104512,26,2700.72,3,1,1,Khách hàng vãng lai,0.1568627450980392,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104514,37,2700.72,3,1,1,Khách hàng vãng lai,0.37254901960784315,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104537,52,2700.72,3,1,1,Khách hàng vãng lai,0.6666666666666666,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104543,50,2700.72,3,1,1,Khách hàng vãng lai,0.6274509803921569,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104567,69,2700.72,3,1,1,Khách hàng vãng lai,1.0,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104601,22,2700.72,3,1,1,Khách hàng vãng lai,0.07843137254901966,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104670,64,2700.72,3,1,1,Khách hàng vãng lai,0.9019607843137255,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104690,32,2700.72,3,1,1,Khách hàng vãng lai,0.27450980392156865,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104778,40,2700.72,3,1,1,Khách hàng vãng lai,0.43137254901960786,0.41202528259490523,75612,43.4148,651.3849,-0.1
C104794,30,2700.72,3,1,1,Khách hàng vãng lai,0.23529411764705888,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105012,33,2700.72,3,1,1,Khách hàng vãng lai,0.2941176470588236,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105019,28,2700.72,3,1,1,Khách hàng vãng lai,0.1960784313725491,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105021,20,2700.72,3,1,1,Khách hàng vãng lai,0.03921568627450983,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105107,46,2700.72,3,1,1,Khách hàng vãng lai,0.5490196078431373,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105164,67,2700.72,3,1,1,Khách hàng vãng lai,0.9607843137254902,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105221,62,2700.72,3,1,1,Khách hàng vãng lai,0.8627450980392156,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105244,36,2700.72,3,1,1,Khách hàng vãng lai,0.3529411764705882,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105301,49,2700.72,3,1,1,Khách hàng vãng lai,0.607843137254902,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105382,38,2700.72,3,1,1,Khách hàng vãng lai,0.3921568627450981,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105445,25,2700.72,3,1,1,Khách hàng vãng lai,0.13725490196078433,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105463,67,2700.72,3,1,1,Khách hàng vãng lai,0.9607843137254902,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105550,48,2700.72,3,1,1,Khách hàng vãng lai,0.5882352941176471,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105561,33,2700.72,3,1,1,Khách hàng vãng lai,0.2941176470588236,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105618,33,2700.72,3,1,1,Khách hàng vãng lai,0.2941176470588236,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105748,57,2700.72,3,1,1,Khách hàng vãng lai,0.7647058823529412,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105759,64,2700.72,3,1,1,Khách hàng vãng lai,0.9019607843137255,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105823,42,2700.72,3,1,1,Khách hàng vãng lai,0.47058823529411764,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105949,39,2700.72,3,1,1,Khách hàng vãng lai,0.4117647058823529,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105975,32,2700.72,3,1,1,Khách hàng vãng lai,0.27450980392156865,0.41202528259490523,75612,43.4148,651.3849,-0.1
C105982,68,2700.72,3,1,1,Khách hàng vãng lai,0.9803921568627451,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106026,44,2700.72,3,1,1,Khách hàng vãng lai,0.5098039215686275,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106050,69,2700.72,3,1,1,Khách hàng vãng lai,1.0,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106061,21,2700.72,3,1,1,Khách hàng vãng lai,0.05882352941176472,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106148,59,2700.72,3,1,1,Khách hàng vãng lai,0.8039215686274509,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106172,18,2700.72,3,1,1,Khách hàng vãng lai,0.0,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106184,39,2700.72,3,1,1,Khách hàng vãng lai,0.4117647058823529,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106220,38,2700.72,3,1,1,Khách hàng vãng lai,0.3921568627450981,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106314,22,2700.72,3,1,1,Khách hàng vãng lai,0.07843137254901966,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106333,19,2700.72,3,1,1,Khách hàng vãng lai,0.019607843137254943,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106349,20,2700.72,3,1,1,Khách hàng vãng lai,0.03921568627450983,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106356,30,2700.72,3,1,1,Khách hàng vãng lai,0.23529411764705888,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106400,60,2700.72,3,1,1,Khách hàng vãng lai,0.823529411764706,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106446,65,2700.72,3,1,1,Khách hàng vãng lai,0.9215686274509803,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106457,36,2700.72,3,1,1,Khách hàng vãng lai,0.3529411764705882,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106461,43,2700.72,3,1,1,Khách hàng vãng lai,0.4901960784313726,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106496,43,2700.72,3,1,1,Khách hàng vãng lai,0.4901960784313726,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106511,29,2700.72,3,1,1,Khách hàng vãng lai,0.21568627450980393,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106566,67,2700.72,3,1,1,Khách hàng vãng lai,0.9607843137254902,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106652,27,2700.72,3,1,1,Khách hàng vãng lai,0.17647058823529416,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106662,29,2700.72,3,1,1,Khách hàng vãng lai,0.21568627450980393,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106684,62,2700.72,3,1,1,Khách hàng vãng lai,0.8627450980392156,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106697,25,2700.72,3,1,1,Khách hàng vãng lai,0.13725490196078433,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106725,38,2700.72,3,1,1,Khách hàng vãng lai,0.3921568627450981,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106727,25,2700.72,3,1,1,Khách hàng vãng lai,0.13725490196078433,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106729,65,2700.72,3,1,1,Khách hàng vãng lai,0.9215686274509803,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106837,46,2700.72,3,1,1,Khách hàng vãng lai,0.5490196078431373,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106854,67,2700.72,3,1,1,Khách hàng vãng lai,0.9607843137254902,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106869,49,2700.72,3,1,1,Khách hàng vãng lai,0.607843137254902,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106887,45,2700.72,3,1,1,Khách hàng vãng lai,0.5294117647058824,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106908,19,2700.72,3,1,1,Khách hàng vãng lai,0.019607843137254943,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106929,30,2700.72,3,1,1,Khách hàng vãng lai,0.23529411764705888,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106947,43,2700.72,3,1,1,Khách hàng vãng lai,0.4901960784313726,0.41202528259490523,75612,43.4148,651.3849,-0.1
C106950,51,2700.72,3,1,1,Khách hàng vãng lai,0.6470588235294118,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107031,69,2700.72,3,1,1,Khách hàng vãng lai,1.0,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107120,68,2700.72,3,1,1,Khách hàng vãng lai,0.9803921568627451,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107169,33,2700.72,3,1,1,Khách hàng vãng lai,0.2941176470588236,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107182,46,2700.72,3,1,1,Khách hàng vãng lai,0.5490196078431373,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107266,43,2700.72,3,1,1,Khách hàng vãng lai,0.4901960784313726,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107284,52,2700.72,3,1,1,Khách hàng vãng lai,0.6666666666666666,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107293,19,2700.72,3,1,1,Khách hàng vãng lai,0.019607843137254943,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107312,61,2700.72,3,1,1,Khách hàng vãng lai,0.8431372549019608,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107329,61,2700.72,3,1,1,Khách hàng vãng lai,0.8431372549019608,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107349,34,2700.72,3,1,1,Khách hàng vãng lai,0.3137254901960784,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107553,23,2700.72,3,1,1,Khách hàng vãng lai,0.09803921568627455,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107568,60,2700.72,3,1,1,Khách hàng vãng lai,0.823529411764706,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107612,52,2700.72,3,1,1,Khách hàng vãng lai,0.6666666666666666,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107642,49,2700.72,3,1,1,Khách hàng vãng lai,0.607843137254902,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107659,19,2700.72,3,1,1,Khách hàng vãng lai,0.019607843137254943,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107714,35,2700.72,3,1,1,Khách hàng vãng lai,0.33333333333333337,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107826,26,2700.72,3,1,1,Khách hàng vãng lai,0.1568627450980392,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107828,54,2700.72,3,1,1,Khách hàng vãng lai,0.7058823529411765,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107981,63,2700.72,3,1,1,Khách hàng vãng lai,0.8823529411764707,0.41202528259490523,75612,43.4148,651.3849,-0.1
C107996,55,2700.72,3,1,1,Khách hàng vãng lai,0.7254901960784313,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108174,63,2700.72,3,1,1,Khách hàng vãng lai,0.8823529411764707,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108237,47,2700.72,3,1,1,Khách hàng vãng lai,0.5686274509803921,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108256,19,2700.72,3,1,1,Khách hàng vãng lai,0.019607843137254943,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108377,61,2700.72,3,1,1,Khách hàng vãng lai,0.8431372549019608,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108392,47,2700.72,3,1,1,Khách hàng vãng lai,0.5686274509803921,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108398,22,2700.72,3,1,1,Khách hàng vãng lai,0.07843137254901966,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108537,26,2700.72,3,1,1,Khách hàng vãng lai,0.1568627450980392,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108695,36,2700.72,3,1,1,Khách hàng vãng lai,0.3529411764705882,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108738,68,2700.72,3,1,1,Khách hàng vãng lai,0.9803921568627451,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108759,38,2700.72,3,1,1,Khách hàng vãng lai,0.3921568627450981,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108771,27,2700.72,3,1,1,Khách hàng vãng lai,0.17647058823529416,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108914,46,2700.72,3,1,1,Khách hàng vãng lai,0.5490196078431373,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108938,43,2700.72,3,1,1,Khách hàng vãng lai,0.4901960784313726,0.41202528259490523,75612,43.4148,651.3849,-0.1
C108971,28,2700.72,3,1,1,Khách hàng vãng lai,0.1960784313725491,0.41202528259490523,75612,43.4148,651.3849,-0.1
C109083,68,2700.72,3,1,1,Khách hàng vãng lai,0.9803921568627451,0.41202528259490523,75612,43.4148,651.3849,-0.1
C109097,55,2700.72,3,1,1,Khách hàng vãng lai,0.7254901960784313,0.41202528259490523,75612,43.4148,651.3849,-0.1
C109119,38,2700.72,3,1,1,Khách hàng vãng lai,0.3921568627450981,0.41202528259490523,75612,43.4148,651.3849,-0.1
C109185,54,2700.72,3,1,1,Khách hàng vãng lai,0.7058823529411765,0.41202528259490523,75612,43.4148,651.3849,-0.1
C109187,32,2700.72,3,1,1,Khách hàng vãng lai,0.27450980392156865,0.41202528259490523,75612,43.4148,651.3849,-0.1
C109254,66,2700.72,3,1,1,Khách hàng vãng lai,0.9411764705882354,0.41202528259490523,75612,43.4148,651.3849,-0.1
C109264,21,2700.72,3,1,1,Khách hàng vãng lai,0.05882352941176472,0.41202528259490523,75612,43.4148,651.3849,-0.1
C109283,20,2700.72,3,1,1,Khách hàng vãng lai,0.03921568627450983,0.41202528259490523,75612,43.4148,651.3849,-0.1
C109312,31,2700.72,3,1,1,Khách hàng vãng lai,0.2549019607843137,0.41202528259490523,75612,43.4148,651.3849,-0.1
C109364,64,2700.72,3,1,1,Khách hàng vãng lai,0.9019607843137255,0.41202528259490523,75612,43.4148,651.3849,-0.1
